Date,GOOGL,AMZN,WMT,XOM,BRK,JNJ,UPS,AAPL,LIN,AMT,NEE
20190903,"1,169.55","1,789.84",114.64,68.56,200.9,128.74,117.33,51.43,187.23,237.84,225.56
20190830,"1,190.53","1,776.29",114.26,68.48,203.41,128.36,118.66,52.19,188.91,230.19,219.08
20190829,"1,194.24","1,786.40",114.08,68.43,203.2,128.24,118.37,52.25,187.66,230.41,221.12
20190828,"1,173.75","1,764.25",112.72,67.68,200.45,128.68,116.33,51.38,184.97,230.14,221.19
20190827,"1,170.82","1,761.83",112.42,67.19,198.35,129.64,114.13,51.04,184.74,229.79,224.01
20190826,"1,171.18","1,768.87",111.99,67.85,200.2,127.8,114.36,51.62,184.92,230.07,223.62
20190823,"1,153.58","1,749.62",110.83,67.49,197.16,127.73,111.28,50.66,184.26,226.57,221.9
20190822,"1,191.52","1,805.60",111.91,69.57,201.01,131.27,115.22,53.12,187.13,228.51,221.62
20190821,"1,191.58","1,823.54",112.02,69.72,199.24,131.53,115.93,53.16,188.74,227.38,221.26
20190820,"1,183.53","1,801.38",112.05,69.03,198.15,130.6,115.04,52.59,187.69,225.56,219.13
20190819,"1,200.44","1,816.12",113.81,69.45,200.94,132.25,116.79,52.59,189.11,225.19,218.96
20190816,"1,179.21","1,792.57",112.99,68.3,199.72,131.36,115.3,51.63,188.79,222.93,217.53
20190815,"1,169.32","1,776.12",112.69,67.25,198.31,130.54,113.9,50.44,186.64,224.2,217.15
20190814,"1,164.25","1,762.96",106.2,67.65,195.81,130.26,114.04,50.69,185.64,218.88,214.96
20190813,"1,196.73","1,824.34",107.41,70.49,198.78,133.42,115.83,52.24,192.9,221.1,215.62
20190812,"1,174.50","1,784.92",105.22,69.63,197.2,131.93,114.89,50.12,192.2,222.22,215.45
20190809,"1,188.90","1,807.58",107.28,70.84,199.05,132.04,115.75,50.25,191.97,222.23,216.48
20190808,"1,206.19","1,832.89",108.52,72.38,200.52,131.68,117.55,50.86,192.61,221.02,215.22
20190807,"1,175.91","1,793.40",108.2,70.5,198.21,130.21,115.41,49.76,190.78,217.43,212.87
20190806,"1,171.08","1,787.83",107.27,70.96,200.55,130.77,115,49.25,188.76,216.95,211.4
20190805,"1,154.75","1,765.13",105.82,70.28,197.73,130.16,114.85,48.34,190.63,213.9,208.05
20190802,"1,196.32","1,823.24",109.4,71.75,202.67,131.07,117.2,51.01,187.71,215.47,211.41
20190801,"1,211.78","1,855.32",109.38,72.46,201.71,130.29,116.98,52.11,190.42,211.41,210.26
20190731,"1,218.20","1,866.78",110.38,74.36,205.43,130.22,119.47,53.26,191.28,211.62,207.17
20190730,"1,228.00","1,898.53",112.06,75.35,207.81,132.08,119.81,52.2,196.5,208.65,209.39
20190729,"1,241.84","1,912.45",112.27,75.34,208.61,133.02,118.75,52.42,199.77,205.57,211.38
20190726,"1,245.22","1,943.05",113.02,74.81,209.9,130.73,120.58,51.94,200.96,204.59,209.17
20190725,"1,135.94","1,973.82",112.22,74.93,207.9,131.12,118.25,51.76,199.89,205.42,207.63
20190724,"1,139.73","2,000.81",112,75.36,207.97,129.78,114.39,52.17,202.75,204.79,210.06
20190723,"1,148.05","1,994.49",112.09,75.37,206.46,128.84,105.27,52.21,206.82,206.8,207.3
20190722,"1,139.21","1,985.63",112.82,75.07,204.84,128.64,104.01,51.81,203.58,206.7,209.36
20190719,"1,131.55","1,964.52",113.9,74.99,205.97,130.31,103.31,50.65,203.38,205.56,209.73
20190718,"1,147.24","1,977.90",114.72,74.84,207.98,132.07,102.8,51.42,203.64,208.66,212.36
20190717,"1,146.74","1,992.03",114.6,75.48,207.45,131.86,102.23,50.84,201.82,208.74,209.91
20190716,"1,153.46","2,009.90",114.76,75.93,212.88,132.5,105.61,51.13,202.59,209.31,207.88
20190715,"1,150.51","2,020.99",114.98,77.08,213.54,134.71,105.79,51.3,204.07,210.7,208.85
20190712,"1,145.34","2,011.00",114.6,77.63,214.1,134.3,105.91,50.83,203.98,208.98,208.73
20190711,"1,144.08","2,001.07",113.92,77.57,213.17,140.11,103.33,50.44,202.81,209.26,210.4
20190710,"1,140.91","2,017.41",112.98,77.51,214.03,141.21,101.62,50.81,201.77,211.53,209.48
20190709,"1,124.29","1,988.30",112.88,76.43,214.75,141.41,101.73,50.31,200.97,211.31,208.16
20190708,"1,116.79","1,952.32",112.72,76.48,215.13,140.97,101.92,50.01,201.67,208.95,209.13
20190705,"1,132.67","1,942.91",111.98,76.13,215.25,140.57,102.42,51.06,202.43,209.04,208.11
20190703,"1,122.99","1,939.00",112.32,76.44,215.16,142.14,103.2,51.1,203.61,210.17,208.73
20190702,"1,112.60","1,934.31",111.6,75.72,214.54,140.03,102,50.68,203.54,205.63,207.66
20190701,"1,100.00","1,922.19",110.62,76.56,214.62,139.36,102.97,50.39,203,202.3,204.02
20190628,"1,082.80","1,893.63",110.49,76.63,213.17,139.28,103.27,49.48,200.8,204.45,204.86
20190627,"1,076.63","1,904.28",110.1,75.82,212.02,140.69,101.7,49.94,199.53,205.85,204.55
20190626,"1,080.32","1,897.83",110.16,76.6,208.51,141.85,99.97,49.95,200.6,205.8,203.07
20190625,"1,087.58","1,878.27",110.72,76.27,208.07,144.24,97.13,48.89,202.8,210.81,206.22
20190624,"1,116.70","1,913.90",111.24,76.95,206.85,143.06,99.72,49.65,203.38,214.55,208.2
20190621,"1,125.37","1,911.30",111.13,77.69,206.21,142.09,102.17,49.7,202.13,215.18,207.55
20190620,"1,113.20","1,918.19",110.32,76.61,208.04,142.21,103.4,49.87,202.34,217.52,206.38
20190619,"1,104.51","1,908.79",109.62,75.32,206.75,140.45,101.56,49.47,200.59,216.17,206.24
20190618,"1,105.24","1,901.37",109.65,75.74,206.01,140.23,102.15,49.61,204.02,214.39,205.42
20190617,"1,093.89","1,886.03",109.16,75.09,203.48,139.44,101.4,48.47,201.26,214.09,206.37
20190614,"1,086.30","1,869.67",109.07,74.35,205.16,140.09,101.62,48.19,202.71,211.23,206.96
20190613,"1,091.01","1,870.30",108.65,74.68,204.99,140.71,102.02,48.54,202.74,209.01,204.77
20190612,"1,079.10","1,855.32",108.82,74.03,204.57,141.68,100.4,48.55,201.69,211.5,204.55
20190611,"1,081.04","1,863.70",107.94,74.84,206.63,139.78,100.01,48.7,200.79,208.97,201.97
20190610,"1,082.76","1,860.63",107.52,74.91,207.16,139.02,100.09,48.15,200.42,209.85,203.42
20190607,"1,068.37","1,804.03",106.06,74.58,205.81,138.55,98.23,47.54,200.05,212.46,204.39
20190606,"1,047.76","1,754.36",105.11,74.31,204.77,136.68,98,46.31,197.35,212.7,205.76
20190605,"1,044.64","1,738.50",104.42,72.98,203.3,134.38,98.21,45.64,192.75,212.77,204.65
20190604,"1,054.49","1,729.56",102.56,73.59,201.59,133.73,97.66,44.91,191.35,208.01,199.38
20190603,"1,038.74","1,692.69",101.96,71.88,198.56,131.44,94.13,43.33,187.28,209.29,199.58
20190531,"1,106.50","1,775.07",101.44,70.77,197.42,131.15,92.92,43.77,180.55,208.77,198.21
20190530,"1,121.41","1,816.32",102.19,71.97,199.74,132.11,95.75,44.58,183.41,204.69,198.94
20190529,"1,119.94","1,819.19",102.12,72.16,198.52,131.33,94.77,44.35,183.01,201.13,198.72
20190528,"1,139.56","1,836.43",102.42,72.61,199.7,137.07,94.07,44.56,184.31,202.55,201.17
20190524,"1,138.61","1,823.28",102.67,74.1,201.69,138.85,95.85,44.74,187.86,203,203.37
20190523,"1,145.34","1,815.48",101.86,73.79,201.3,139.79,96.17,44.92,185.08,202.92,203.53
20190522,"1,155.85","1,859.68",102.23,75.56,202.6,138.76,97.5,45.7,188.24,200.67,201.93
20190521,"1,154.44","1,857.52",101.12,76.25,203.36,138.12,99.41,46.65,187.27,198.17,198.9
20190520,"1,144.66","1,858.97",101.52,75.9,202.73,138.42,98.52,45.77,185.26,198.25,199.35
20190517,"1,168.78","1,869.00",100.86,75.91,203.27,138.61,99.4,47.25,189,202.43,198.98
20190516,"1,184.50","1,907.57",101.31,76.36,204.63,138.21,101.31,47.52,187.65,202.02,197.11
20190515,"1,170.80","1,871.15",99.88,76.37,202.98,136.91,101.54,47.73,180.86,200.47,194.86
20190514,"1,124.86","1,840.12",100.29,75.81,203.69,136.82,99.76,47.17,180.92,198.07,194.9
20190513,"1,136.59","1,822.68",99.89,75.71,205.01,137.2,99.35,46.43,180.68,196.88,194.93
20190510,"1,167.64","1,889.98",101.91,76.56,209.02,139.05,100.63,49.3,181.59,195.66,191.76
20190509,"1,167.97","1,899.87",99.54,76.77,208.56,138.73,100.75,50.18,173.35,192.52,188.61
20190508,"1,170.78","1,917.77",100.3,76.84,209.29,139.79,101.85,50.73,176.54,191.64,187.88
20190507,"1,178.86","1,921.00",101.3,76.72,209.43,139.97,102.09,50.72,174.57,189.85,189.75
20190506,"1,193.46","1,950.55",102.46,77.13,213.16,142.09,104.62,52.12,178.63,192.18,190.9
20190503,"1,189.55","1,962.46",102.08,77.47,218.6,142.01,106.65,52.94,180.96,192.95,192.41
20190502,"1,166.51","1,900.82",101.15,77.29,215.93,141.28,105.51,52.29,180.49,192.8,191.72
20190501,"1,173.32","1,911.52",101.36,78.67,216.71,141.95,104.62,52.63,178.29,192.91,193.27
20190430,"1,198.96","1,926.52",102.84,80.28,216.71,141.2,106.22,50.17,180.26,195.3,194.44
20190429,"1,296.20","1,938.43",101.56,79.97,216.58,139.84,104.84,51.15,177.1,192.44,191.77
20190426,"1,277.42","1,950.63",101.53,80.49,214.22,140.39,103.95,51.08,178.26,193.21,191.71
20190425,"1,267.34","1,902.25",103.52,82.22,211.95,139.65,105.13,51.32,176.28,192.29,190.48
20190424,"1,260.05","1,901.75",103.53,81.76,210.57,139.2,114.43,51.79,177.62,193.23,190.06
20190423,"1,270.59","1,923.77",103.07,83.38,211.61,139.9,113.6,51.87,179.33,193.4,189.79
20190422,"1,253.76","1,887.31",102.37,82.9,209.49,137.83,113.62,51.13,178.9,192.32,190.38
20190418,"1,241.47","1,861.69",103.18,81.13,209.99,137.52,114.15,50.97,180.4,192.91,189.36
20190417,"1,240.14","1,864.82",103.16,81.43,210.37,138.52,114.49,50.78,179.91,191.17,189.65
20190416,"1,231.91","1,863.04",102.93,81.2,211.8,138.02,113.94,49.81,180.62,192.2,189.52
20190415,"1,226.53","1,844.87",102.43,80.65,209.74,136.52,113.64,49.81,180.14,196.09,191.16
20190412,"1,222.73","1,843.06",101.56,80.92,210.56,135.98,114.46,49.72,180.35,197.96,190.85
20190411,"1,209.59","1,844.07",100.8,81.95,206.67,135.21,113.49,49.74,179.85,196.65,190.04
20190410,"1,206.45","1,847.33",99.6,81.56,204.52,135.58,113.08,50.16,181.02,196.62,188.62
20190409,"1,202.69","1,835.84",98.69,81.93,204.92,135.57,112.91,49.88,182.9,196.72,189.71
20190408,"1,208.28","1,849.86",99.23,83,205.25,136.14,113.97,50.03,184.84,196.22,188.64
20190405,"1,211.45","1,837.28",98.83,82.49,205.33,136.18,114.33,49.25,184.62,195.76,190.08
20190404,"1,219.45","1,818.86",98.11,82.05,204.1,135.57,113.97,48.92,183.9,193.05,188.4
20190403,"1,210.81","1,820.70",97.19,80.9,203.67,137.17,114.35,48.84,182.74,194.29,189.31
20190402,"1,205.54","1,813.98",96.94,81.38,203.88,137.71,113.68,48.51,178.02,195.12,189.48
20190401,"1,198.98","1,814.19",97.82,81.73,205,138.98,114.43,47.81,176.58,192.51,190.49
20190329,"1,176.89","1,780.75",97.53,80.8,200.89,139.79,111.74,47.49,175.93,197.06,193.32
20190328,"1,172.27","1,773.42",97.13,80.74,200.66,138.88,110.3,47.18,173.7,194.93,191.92
20190327,"1,178.01","1,765.70",97.21,80.34,199.21,138.7,108.98,47.12,169.48,194.09,193.92
20190326,"1,189.84","1,783.76",98.32,80.96,200.62,138.57,108.41,46.7,170.98,195.05,195
20190325,"1,197.38","1,774.26",98.17,79.92,199.44,136.61,106.9,47.19,170,195.69,193.61
20190322,"1,207.65","1,764.77",98.28,80.48,200.55,136.91,107.35,47.76,169.86,193.65,193.93
20190321,"1,236.13","1,819.26",99.06,81.79,204.43,138.1,109.8,48.77,175.1,194.71,191.91
20190320,"1,226.43","1,797.27",98.64,81.32,203.27,137.29,107.92,47.04,176.63,191.54,189.87
20190319,"1,202.46","1,761.85",99.85,80.87,205.15,138.44,110.35,46.63,173.58,189.91,188.5
20190318,"1,188.55","1,742.15",99.66,81.08,206.68,137.17,110.69,47.01,174.55,188.89,190.87
20190315,"1,190.30","1,712.36",98.42,80.15,204.31,137.6,109.52,46.53,176.43,188.97,191.24
20190314,"1,192.53","1,686.22",98.22,80.44,203.38,138.02,110.88,45.93,174.21,187.97,190.98
20190313,"1,199.06","1,690.81",99.03,80.71,204.06,139.41,110.86,45.43,174.39,187.23,190.97
20190312,"1,197.25","1,673.10",98.37,80,202.5,139.18,109.01,45.23,172.32,185.75,190.89
20190311,"1,179.26","1,670.62",98.48,79.78,202.09,138.56,108.83,44.73,171.28,185.16,189.5
20190308,"1,149.97","1,620.80",97.59,79.01,198.7,138.06,106.68,43.23,169.46,181.61,188.7
20190307,"1,150.85","1,625.95",97.45,80.16,199.3,138.24,106.86,43.13,167.47,181.75,187.93
20190306,"1,164.94","1,668.95",98.26,79.28,200.67,139.09,108.85,43.63,169.13,181.65,187.57
20190305,"1,169.19","1,692.43",98.34,80.19,201.47,138.77,109.97,43.88,168.44,181.06,188.32
20190304,"1,153.42","1,696.17",97.85,80.31,201.81,138.48,110.48,43.96,168.7,179.69,188.24
20190301,"1,148.52","1,671.73",97.93,80,203.13,138.35,112.13,43.74,168.38,177.92,187.56
20190228,"1,126.55","1,639.83",98.99,79.03,201.3,136.64,110.2,43.29,173.24,176.15,187.72
20190227,"1,122.89","1,641.09",98.11,79.47,202.29,135.87,111.13,43.72,174.5,173.2,186.81
20190226,"1,122.01","1,636.40",98.69,78.66,201.9,136.11,111.04,43.58,173.91,174.02,188.23
20190225,"1,117.33","1,633.00",99.12,78.5,202.31,136.2,110.86,43.56,174.62,174.23,187.88
20190222,"1,116.56","1,631.56",99.55,78.42,201.91,136.6,110.36,43.24,173.5,176.63,188.13
20190221,"1,104.21","1,619.44",99.39,77.82,205.33,135.42,111.76,42.77,171.4,176.51,186.56
20190220,"1,120.59","1,622.10",99.88,78.53,206.16,136.35,111.07,43.01,170.3,176.69,185.64
20190219,"1,126.51","1,627.58",102.2,78.23,205.69,135.69,110.77,42.73,167.86,177.6,185.37
20190215,"1,119.63","1,607.95",99.99,77.71,205.29,136.38,110.87,42.61,168.54,177.82,184.04
20190214,"1,129.20","1,622.65",98.52,76.27,202.78,134.31,111.8,42.7,166.5,175.79,182.61
20190213,"1,128.63","1,640.00",97.94,76.25,205.8,134.45,112.01,42.55,167.38,173.7,182.85
20190212,"1,127.58","1,638.01",96.97,75.4,206.15,134.16,110.66,42.72,167.53,172.59,183.27
20190211,"1,102.12","1,591.00",96.2,74.1,203.05,132,108.93,42.36,161.35,172.99,183.01
20190208,"1,102.38","1,588.22",95.58,73.98,200.92,132.4,108.1,42.6,161.22,172.43,183.01
20190207,"1,105.91","1,614.37",96.73,74.68,201.73,132.05,107.94,42.74,160.69,172.01,181.35
20190206,"1,122.89","1,640.26",95.64,75.26,206.01,133,108.82,43.56,163.42,170.27,178.1
20190205,"1,151.87","1,658.81",95.6,75.59,207.82,132.88,107.66,43.55,164.99,172.43,178.17
20190204,"1,141.42","1,633.31",94.77,74.82,208.52,132.88,106.58,42.81,163.5,170.94,178.1
20190201,"1,118.62","1,626.23",93.86,75.92,209.19,134.2,106.09,41.63,165.76,170.43,177.82
20190131,"1,125.89","1,718.73",95.83,73.28,205.54,133.08,105.4,41.61,163.01,172.84,178.98
20190130,"1,097.99","1,670.43",94.8,72.29,205.96,131.64,101.19,41.31,162.92,170.47,173.59
20190129,"1,070.06","1,593.88",96.71,71.51,202.05,130.33,101.3,38.67,161.22,169.44,172.86
20190128,"1,079.86","1,637.89",97.06,71.24,200.95,128.99,100.33,39.08,158.21,168.05,172.47
20190125,"1,101.51","1,670.57",96.94,71.72,202.75,128.23,100.83,39.44,158.84,167.41,174.2
20190124,"1,084.00","1,654.93",98.36,71.4,201.02,127.03,99.7,38.18,157.37,165.65,180.28
20190123,"1,084.41","1,640.02",98.71,71.3,201.15,128.8,100.92,38.48,158.93,165.79,179.38
20190122,"1,078.63","1,632.17",97.49,71.89,200.72,128.8,102.68,38.33,160.84,164.68,177.38
20190118,"1,107.30","1,696.20",97.73,72.99,204.48,130.69,101.6,39.21,160.79,164.67,176.09
20190117,"1,099.12","1,693.22",96.74,72.13,198.78,129.09,99.58,38.97,157.26,164.38,175.49
20190116,"1,089.51","1,683.78",96.35,71.64,198.41,128.04,96.99,38.74,157.24,163.78,174.68
20190115,"1,086.51","1,674.56",96.25,71.67,196.94,129.36,97.56,38.27,157.23,163.05,174.72
20190114,"1,051.51","1,617.21",94.95,71.63,195.78,128.28,99.14,37.5,158.02,161.4,171.23
20190111,"1,064.47","1,640.56",94.84,71.72,196.29,129.75,97.91,38.07,160.21,161.4,175.71
20190110,"1,078.83","1,656.22",94.96,72.05,196.58,129.71,98.91,38.45,161.85,161.86,175.39
20190109,"1,081.65","1,659.42",94.89,72.42,196.37,128.93,97.92,38.33,158.46,159.68,172.79
20190108,"1,085.37","1,656.58",95.2,72.04,196.31,129.96,97.42,37.69,158.15,161.09,173.54
20190107,"1,075.92","1,629.51",94.54,71.52,196.91,127.01,97.41,36.98,156.49,159.29,172.28
20190104,"1,078.07","1,575.39",93.44,71.15,195.2,127.83,97.74,37.07,156.63,158.31,172.53
20190103,"1,025.47","1,500.28",92.86,68.62,191.66,125.72,94.45,35.55,152.29,157.68,169.41
20190102,"1,054.68","1,539.13",93.34,69.69,202.8,127.75,97.21,39.48,157.2,156.74,169.83
20181231,"1,044.96","1,501.97",93.15,68.19,204.18,129.05,97.53,39.44,156.04,158.19,173.82
20181228,"1,046.68","1,478.02",92.13,68.17,202.08,127.27,96.53,39.06,156.31,158.83,172.72
20181227,"1,052.90","1,461.64",91.59,68.94,200.12,127.41,97.78,39.04,156.41,158.6,172.16
20181226,"1,047.85","1,470.90",90.41,68.64,197.57,126.71,96.61,39.29,152.74,157.53,170.34
20181224,984.67,"1,343.96",85.82,65.51,187.76,122.84,89.89,36.71,148.13,153.58,168.08
20181221,991.25,"1,377.45",87.13,68.12,192.1,128.09,93.5,37.68,153.11,158,174.11
20181220,"1,023.58","1,460.83",87.28,68.63,193.58,128.27,93.94,39.21,154.05,161.54,174.91
20181219,"1,035.46","1,495.08",90.55,70.78,195.17,127.61,94.32,40.22,155.83,162.54,174.52
20181218,"1,043.41","1,551.48",91.08,72,196.52,130.42,97.28,41.52,157.61,162.31,176
20181217,"1,025.65","1,520.91",90.77,74.04,197.92,129.14,96.87,40.99,157.33,160.94,175.65
20181214,"1,051.71","1,591.91",91.85,75.58,200,133,98.66,41.37,156.93,166.6,181.24
20181213,"1,073.54","1,658.38",92.96,76.98,202.42,147.84,100.78,42.74,158.09,166.8,182.2
20181212,"1,073.73","1,663.54",93.11,76.02,202.48,147.1,101.21,42.28,160.55,164.65,181.31
20181211,"1,061.65","1,643.24",93.85,76.68,202.28,146.5,103.58,42.16,157.46,166.64,182.98
20181210,"1,053.18","1,641.03",93.94,76.54,203.26,145.26,104.4,42.4,156.91,166.19,182.61
20181207,"1,046.58","1,629.13",93.19,77.64,204.88,145.43,105.32,42.12,152.72,166.43,182.86
20181206,"1,078.08","1,699.19",94.77,78.39,207.96,145.91,108.04,43.68,155.98,167.63,182.66
20181204,"1,062.47","1,668.40",95.81,79.43,210.12,146.03,106.77,44.17,160.83,163.48,182.17
20181203,"1,116.36","1,772.36",98.75,81.22,220.81,146.21,115.27,46.21,164.35,163.08,182.49
20181130,"1,109.65","1,690.17",97.65,79.5,218.24,146.9,115.29,44.65,159.05,164.49,181.71
20181129,"1,094.58","1,673.57",97.29,79.06,217.7,145.85,113.26,44.89,159.31,162.72,177.12
20181128,"1,091.79","1,677.75",97.46,78.45,217.5,146.44,113.55,45.24,156.29,162,178.05
20181127,"1,052.28","1,581.42",95.04,77.05,212.53,143.22,111.51,43.56,152.55,162.08,178
20181126,"1,055.94","1,581.33",95.15,76.98,210.63,141.37,110.64,43.66,157.32,161.59,177.03
20181123,"1,030.10","1,502.06",95.1,75.49,207.07,142.23,108.69,43.07,156.19,160.39,177.33
20181121,"1,043.43","1,516.73",94.17,77.56,210.86,141.99,108.77,44.2,159.06,160.31,176.18
20181120,"1,030.45","1,495.46",94.16,76.97,210.71,146.45,108.51,44.25,157.87,160.64,178.77
20181119,"1,027.42","1,512.29",96.78,79.22,217.94,147.73,111.29,46.47,159.5,166.23,182.01
20181116,"1,068.27","1,593.41",97.69,78.96,218.41,145.99,110.09,48.38,158.08,163.98,180.39
20181115,"1,071.05","1,619.44",99.54,78.19,217.38,144.5,110.45,47.85,155.18,162.13,179.18
20181114,"1,054.58","1,599.01",101.53,77.39,216.03,144.25,109.5,46.7,153.36,163.41,176.82
20181113,"1,047.97","1,631.17",102.94,78,217.92,144.68,109.4,48.06,156.93,161.31,178.66
20181112,"1,049.36","1,636.85",103.87,79.83,215.42,145.62,107.72,48.54,159.22,161.03,178.49
20181109,"1,077.02","1,712.43",105.56,80.87,219.63,145.34,109.51,51.12,161.52,160.14,176.56
20181108,"1,094.63","1,754.91",104.88,81.71,222.42,145.3,111.5,52.12,165.3,159.36,173.96
20181107,"1,108.24","1,755.49",104.32,83.03,221.24,144.75,111.13,52.49,166.85,156.95,173.54
20181106,"1,069.57","1,642.81",103.33,81.99,218.51,142.57,108.65,50.94,165.53,156.16,171.46
20181105,"1,055.73","1,627.80",102.91,81.64,216.24,142.2,106.82,50.4,161.99,155.7,170.71
20181102,"1,071.49","1,665.53",101.34,81.95,206.57,140.68,105.99,51.87,159.84,152.06,168.15
20181101,"1,085.98","1,665.53",100.58,80.67,205.86,140.82,107.52,55.56,162,153.02,170.47
20181031,"1,090.58","1,598.01",100.28,79.68,205.28,139.99,106.54,54.72,165.47,155.81,172.5
20181030,"1,049.51","1,530.42",102.42,78.78,203.35,140.75,107.07,53.33,164.5,160.95,173.55
20181029,"1,034.73","1,538.88",99.8,77.05,200.04,137.55,105.13,53.06,165.49,152.82,172.78
20181026,"1,083.75","1,642.81",98.94,77.53,198.49,136.97,105.31,54.08,164.94,149.61,169.89
20181025,"1,103.59","1,782.17",99.18,78.31,201.98,138.47,107.82,54.95,165,153.51,173.2
20181024,"1,057.12","1,664.20",97.56,77.62,199.81,137.47,107.93,53.77,161.23,151.97,175.6
20181023,"1,114.91","1,768.70",97.8,79.84,204,138.93,114.24,55.68,164.17,150.85,170.63
20181022,"1,111.37","1,789.30",97.14,81.15,206.19,138.68,115.64,55.16,166.88,149.25,172.66
20181019,"1,105.18","1,764.03",97.15,81.97,209.83,139.05,116.49,54.83,159.85,150.15,173.46
20181018,"1,097.91","1,770.72",96.17,81.85,208.7,139.5,114.73,54.01,161.36,146.79,171.57
20181017,"1,127.59","1,831.73",96.56,81.5,210.52,139.46,118.01,55.3,159.79,146.68,170.82
20181016,"1,133.08","1,819.96",95.81,81.2,209.83,136.56,117.48,55.54,160.67,145.69,171.29
20181015,"1,102.44","1,760.95",93.82,80.82,205.03,133.95,115.77,54.34,156.79,142.73,169.64
20181012,"1,120.54","1,788.61",94.81,81.38,206.8,133.87,115.64,55.53,156.24,142.05,169.36
20181011,"1,090.74","1,719.36",93.92,81.6,205.19,133.84,113.76,53.61,154.26,140.68,169.09
20181010,"1,092.16","1,755.25",95.76,84.52,213.1,137.73,116.65,54.09,158.01,145.5,172.75
20181009,"1,145.17","1,870.32",97.08,86.51,223.76,139.2,117.92,56.72,161.18,147.65,173.73
20181008,"1,155.92","1,864.42",94.69,86.13,222.06,139.39,118.78,55.94,164.31,145.79,173.32
20181005,"1,167.83","1,889.65",93.31,85.34,219.46,139.1,117.24,56.07,164.24,144.75,172.37
20181004,"1,177.07","1,909.42",94.21,85.58,218.97,139.35,117.31,57,165.83,144.44,169.25
20181003,"1,211.53","1,952.76",94.07,86.15,216.4,139.03,117.78,58.02,167.57,143.91,168.24
20181002,"1,207.64","1,971.31",95.15,86.46,215.29,140.48,116.99,57.32,169.03,144.13,169.34
20181001,"1,208.53","2,004.36",94.4,85.81,214.78,139.69,117.46,56.82,168.87,144.03,166.99
20180928,"1,207.08","2,003.00",93.91,85.02,214.11,138.17,116.75,56.44,160.73,145.3,167.6
20180927,"1,207.36","2,012.98",94.13,85.77,216.7,138.22,116.73,56.24,162.33,143.39,165.59
